VOX,0.1,2018-04-03 20:40:46
VRC,0.0002,2018-04-03 20:40:46
VRM,0.4,2018-04-03 20:40:46
VTC,0.02,2018-04-03 20:40:46
VTR,0.02,2018-04-03 20:40:46
WARP,0.02,2018-04-03 20:40:46
WAVES,0.001,2018-04-03 20:40:46
WAX,1.0,2018-04-03 20:40:46
WINGS,4.0,2018-04-03 20:40:46
XAUR,2.5,2018-04-03 20:40:46
XCO,0.02,2018-04-03 20:40:46
XCP,0.2,2018-04-03 20:40:46
XDN,0.01,2018-04-03 20:40:46
XEL,0.2,2018-04-03 20:40:46
XEM,4.0,2018-04-03 20:40:46
XLM,0.01,2018-04-03 20:40:46
XMG,0.0002,2018-04-03 20:40:46
XMR,0.04,2018-04-03 20:40:46
XMY,0.2,2018-04-03 20:40:46
XPY,0.002,2018-04-03 20:40:46
XQN,0.02,2018-04-03 20:40:46
XRP,1.0,2018-04-03 20:40:46
XST,0.02,2018-04-03 20:40:46
XVC,0.002,2018-04-03 20:40:46
XVG,0.2,2018-04-03 20:40:46
XWC,0.2,2018-04-03 20:40:46
XZC,0.02,2018-04-03 20:40:46
ZCL,0.002,2018-04-03 20:40:46
ZEC,0.005,2018-04-03 20:40:46
ZEN,0.002,2018-04-03 20:40:46
ZRX,1.0,2018-04-03 20:40:46
